1,1,70,1,No Collection,No Collection,No Collection
13714,44449,24,1,NULL,Field Harvest,No comments
13715,44450,2,1,NULL,Field Harvest,No comments
13716,44451,24,1,NULL,Field Harvest,No comments
13717,44452,24,1,NULL,Field Harvest,No comments
13718,44453,24,1,NULL,Field Harvest,No comments
13719,44454,24,1,NULL,Field Harvest,No comments
13720,44455,24,1,NULL,Field Harvest,No comments
13721,44456,24,1,NULL,Field Harvest,No comments
13722,44457,2,1,NULL,Field Harvest,No comments
13723,44458,24,1,NULL,Field Harvest,No comments
13724,44459,24,1,NULL,Field Harvest,No comments
13725,44460,24,1,NULL,Field Harvest,No comments
13726,44462,24,1,NULL,Field Harvest,No comments
13727,44463,24,1,NULL,Field Harvest,No comments
13728,44464,24,1,NULL,Field Harvest,No comments
13729,44465,24,1,NULL,Field Harvest,No comments
13730,44466,24,1,NULL,Field Harvest,No comments
13731,44467,24,1,NULL,Field Harvest,No comments
13732,44468,2,1,NULL,Field Harvest,No comments
13733,44469,24,1,NULL,Field Harvest,No comments
13734,44470,24,1,NULL,Field Harvest,No comments
13735,44472,24,1,NULL,Field Harvest,No comments
13736,44473,24,1,NULL,Field Harvest,No comments
13737,44474,24,1,NULL,Field Harvest,No comments
13738,44475,24,1,NULL,Field Harvest,No comments
13739,44476,24,1,NULL,Field Harvest,No comments
13740,44477,24,1,NULL,Field Harvest,No comments
13741,44478,24,1,NULL,Field Harvest,No comments
13742,44479,24,1,NULL,Field Harvest,No comments
13743,44480,24,1,NULL,Field Harvest,No comments
13744,44482,24,1,NULL,Field Harvest,No comments
13745,44483,24,1,NULL,Field Harvest,No comments
13746,44484,24,1,NULL,Field Harvest,No comments
13747,44485,24,1,NULL,Field Harvest,No comments
13748,44486,24,1,NULL,Field Harvest,No comments
13749,44487,24,1,NULL,Field Harvest,No comments
13750,44488,24,1,NULL,Field Harvest,No comments
13751,44489,2,1,NULL,Field Harvest,No comments
13752,44490,24,1,NULL,Field Harvest,No comments
13753,44491,24,1,NULL,Field Harvest,No comments
13754,44492,24,1,NULL,Field Harvest,No comments
13755,44493,24,1,NULL,Field Harvest,No comments
13756,44494,24,1,NULL,Field Harvest,No comments
13757,44495,24,1,NULL,Field Harvest,No comments
13758,44496,24,1,NULL,Field Harvest,No comments
13759,44497,24,1,NULL,Field Harvest,No comments
13760,44499,24,1,NULL,Field Harvest,No comments
13761,44500,24,1,NULL,Field Harvest,No comments
13762,44501,24,1,NULL,Field Harvest,No comments
13763,44502,24,1,NULL,Field Harvest,No comments
13764,44503,24,1,NULL,Field Harvest,No comments
13765,44504,24,1,NULL,Field Harvest,No comments
13766,44505,24,1,NULL,Field Harvest,No comments
13767,44506,24,1,NULL,Field Harvest,No comments
13768,44507,2,1,NULL,Field Harvest,No comments
13769,44508,24,1,NULL,Field Harvest,No comments
13770,44509,24,1,NULL,Field Harvest,No comments
13771,44510,24,1,NULL,Field Harvest,No comments
13772,44512,24,1,NULL,Field Harvest,No comments
13773,44513,24,1,NULL,Field Harvest,No comments
13774,44514,24,1,NULL,Field Harvest,No comments
13775,44515,24,1,NULL,Field Harvest,No comments
13776,44516,24,1,NULL,Field Harvest,No comments
13777,44517,24,1,NULL,Field Harvest,No comments
13778,44518,24,1,NULL,Field Harvest,No comments
13779,44519,24,1,NULL,Field Harvest,No comments
13780,44520,24,1,NULL,Field Harvest,No comments
13781,44521,24,1,NULL,Field Harvest,No comments
13782,44522,2,1,NULL,Field Harvest,No comments
13783,44523,24,1,NULL,Field Harvest,No comments
13784,44524,24,1,NULL,Field Harvest,No comments
13785,44525,24,1,NULL,Field Harvest,No comments
13786,44526,24,1,NULL,Field Harvest,No comments
13787,44527,24,1,NULL,Field Harvest,No comments
13788,44528,24,1,NULL,Field Harvest,No comments
13789,44529,24,1,NULL,Field Harvest,No comments
13790,44531,24,1,NULL,Field Harvest,No comments
13791,44532,24,1,NULL,Field Harvest,No comments
13792,44533,24,1,NULL,Field Harvest,No comments
13793,44534,24,1,NULL,Field Harvest,No comments
13794,44535,2,1,NULL,Field Harvest,No comments
13795,44536,24,1,NULL,Field Harvest,No comments
13796,44537,24,1,NULL,Field Harvest,No comments
13797,44538,24,1,NULL,Field Harvest,No comments
13798,44539,24,1,NULL,Field Harvest,No comments
13799,44540,24,1,NULL,Field Harvest,No comments
13800,44542,24,1,NULL,Field Harvest,No comments
13801,44543,24,1,NULL,Field Harvest,No comments
13802,44544,2,1,NULL,Field Harvest,No comments
13803,44545,24,1,NULL,Field Harvest,No comments
13804,44546,24,1,NULL,Field Harvest,No comments
13805,44547,24,1,NULL,Field Harvest,No comments
13806,44548,24,1,NULL,Field Harvest,No comments
13807,44549,24,1,NULL,Field Harvest,No comments
13808,44550,24,1,NULL,Field Harvest,No comments
13809,44551,24,1,NULL,Field Harvest,No comments
13810,44553,24,1,NULL,Field Harvest,No comments
13811,44554,24,1,NULL,Field Harvest,No comments
13812,44555,24,1,NULL,Field Harvest,No comments
13813,44556,2,1,NULL,Field Harvest,No comments
13814,44557,24,1,NULL,Field Harvest,No comments
13815,44558,24,1,NULL,Field Harvest,No comments
13816,44559,24,1,NULL,Field Harvest,No comments
13817,44561,24,1,NULL,Field Harvest,No comments
13818,44562,24,1,NULL,Field Harvest,No comments
13819,44563,24,1,NULL,Field Harvest,No comments
13820,44564,24,1,NULL,Field Harvest,No comments
13821,44565,24,1,NULL,Field Harvest,No comments
13822,44566,24,1,NULL,Field Harvest,No comments
13823,44567,24,1,NULL,Field Harvest,No comments
13824,44568,24,1,NULL,Field Harvest,No comments
13825,44569,24,1,NULL,Field Harvest,No comments
13826,44570,24,1,NULL,Field Harvest,No comments
13827,44571,24,1,NULL,Field Harvest,No comments
13828,44572,24,1,NULL,Field Harvest,No comments
13829,44573,24,1,NULL,Field Harvest,No comments
13830,44574,24,1,NULL,Field Harvest,No comments
13831,44576,24,1,NULL,Field Harvest,No comments
13832,44577,24,1,NULL,Field Harvest,No comments
13833,44578,2,1,NULL,Field Harvest,No comments
13834,44579,24,1,NULL,Field Harvest,No comments
13835,44580,24,1,NULL,Field Harvest,No comments
13836,44581,24,1,NULL,Field Harvest,No comments
13837,44582,24,1,NULL,Field Harvest,No comments
13838,44583,24,1,NULL,Field Harvest,No comments
13839,44584,24,1,NULL,Field Harvest,No comments
13840,44585,24,1,NULL,Field Harvest,No comments
13841,44586,24,1,NULL,Field Harvest,No comments
13842,44587,24,1,NULL,Field Harvest,No comments
13843,44588,24,1,NULL,Field Harvest,No comments
13844,44589,2,1,NULL,Field Harvest,No comments
13845,44590,24,1,NULL,Field Harvest,No comments
13846,44591,24,1,NULL,Field Harvest,No comments
13847,44592,24,1,NULL,Field Harvest,No comments
13848,44593,24,1,NULL,Field Harvest,No comments
13849,44594,24,1,NULL,Field Harvest,No comments
13850,44595,24,1,NULL,Field Harvest,No comments
13851,44596,24,1,NULL,Field Harvest,No comments
13852,44598,24,1,NULL,Field Harvest,No comments
13853,44599,24,1,NULL,Field Harvest,No comments
13854,44600,24,1,NULL,Field Harvest,No comments
13855,44601,24,1,NULL,Field Harvest,No comments
13856,44602,24,1,NULL,Field Harvest,No comments
13857,44603,24,1,NULL,Field Harvest,No comments
13858,44604,24,1,NULL,Field Harvest,No comments
13859,44605,24,1,NULL,Field Harvest,No comments
13860,44607,24,1,NULL,Field Harvest,No comments
13861,44608,24,1,NULL,Field Harvest,No comments
13862,44609,24,1,NULL,Field Harvest,No comments
13863,44610,24,1,NULL,Field Harvest,No comments
13864,44611,2,1,NULL,Field Harvest,No comments
13865,44612,24,1,NULL,Field Harvest,No comments
13866,44613,24,1,NULL,Field Harvest,No comments
13867,44614,24,1,NULL,Field Harvest,No comments
13868,44615,24,1,NULL,Field Harvest,No comments
13869,44616,24,1,NULL,Field Harvest,No comments
13870,44617,24,1,NULL,Field Harvest,No comments
13871,44618,24,1,NULL,Field Harvest,No comments
13872,44619,24,1,NULL,Field Harvest,No comments
13873,44620,2,1,NULL,Field Harvest,No comments
13874,44621,24,1,NULL,Field Harvest,No comments
13875,44622,24,1,NULL,Field Harvest,No comments
13876,44624,24,1,NULL,Field Harvest,No comments
13877,44625,24,1,NULL,Field Harvest,No comments
13878,44626,24,1,NULL,Field Harvest,No comments
13879,44627,24,1,NULL,Field Harvest,No comments
13880,44628,24,1,NULL,Field Harvest,No comments
13881,44629,24,1,NULL,Field Harvest,No comments
13882,44630,24,1,NULL,Field Harvest,No comments
13883,44631,24,1,NULL,Field Harvest,No comments
13884,44632,24,1,NULL,Field Harvest,No comments
13885,44633,24,1,NULL,Field Harvest,No comments
13886,44634,2,1,NULL,Field Harvest,No comments
13887,44635,24,1,NULL,Field Harvest,No comments
13888,44636,24,1,NULL,Field Harvest,No comments
13889,44637,24,1,NULL,Field Harvest,No comments
13890,44638,24,1,NULL,Field Harvest,No comments
13891,44639,24,1,NULL,Field Harvest,No comments
13892,44640,24,1,NULL,Field Harvest,No comments
13893,44641,24,1,NULL,Field Harvest,No comments
13894,44643,24,1,NULL,Field Harvest,No comments
13895,44644,24,1,NULL,Field Harvest,No comments
13896,44645,24,1,NULL,Field Harvest,No comments
13897,44646,24,1,NULL,Field Harvest,No comments
13898,44647,24,1,NULL,Field Harvest,No comments
13899,44648,24,1,NULL,Field Harvest,No comments
13900,44649,24,1,NULL,Field Harvest,No comments
13901,44650,24,1,NULL,Field Harvest,No comments
13902,44651,24,1,NULL,Field Harvest,No comments
13903,44653,24,1,NULL,Field Harvest,No comments
13904,44654,24,1,NULL,Field Harvest,No comments
13905,44655,24,1,NULL,Field Harvest,No comments
13906,44656,2,1,NULL,Field Harvest,No comments
13907,44657,24,1,NULL,Field Harvest,No comments
13908,44658,24,1,NULL,Field Harvest,No comments
13909,44659,24,1,NULL,Field Harvest,No comments
13910,44660,24,1,NULL,Field Harvest,No comments
13911,44661,24,1,NULL,Field Harvest,No comments
13912,44662,24,1,NULL,Field Harvest,No comments
13913,44663,24,1,NULL,Field Harvest,No comments
13914,44664,24,1,NULL,Field Harvest,No comments
13915,44665,24,1,NULL,Field Harvest,No comments
13916,44666,2,1,NULL,Field Harvest,No comments
13917,44667,24,1,NULL,Field Harvest,No comments
13918,44668,24,1,NULL,Field Harvest,No comments
13919,44669,24,1,NULL,Field Harvest,No comments
13920,44670,24,1,NULL,Field Harvest,No comments
13921,44671,24,1,NULL,Field Harvest,No comments
13922,44673,24,1,NULL,Field Harvest,No comments
13923,44674,24,1,NULL,Field Harvest,No comments
13924,44675,24,1,NULL,Field Harvest,No comments
13925,44676,24,1,NULL,Field Harvest,No comments
13926,44677,24,1,NULL,Field Harvest,No comments
13927,44678,24,1,NULL,Field Harvest,No comments
13928,44679,24,1,NULL,Field Harvest,No comments
13929,44680,24,1,NULL,Field Harvest,No comments
13930,44681,2,1,NULL,Field Harvest,No comments
13931,44682,24,1,NULL,Field Harvest,No comments
13932,44683,24,1,NULL,Field Harvest,No comments
13933,44684,24,1,NULL,Field Harvest,No comments
13934,44685,24,1,NULL,Field Harvest,No comments
13935,44686,24,1,NULL,Field Harvest,No comments
13936,44687,24,1,NULL,Field Harvest,No comments
13937,44689,3,1,NULL,Field Harvest,No comments
13938,44690,24,1,NULL,Field Harvest,No comments
13939,44691,24,1,NULL,Field Harvest,No comments
13940,44692,24,1,NULL,Field Harvest,No comments
13941,44693,24,1,NULL,Field Harvest,No comments
13942,44695,24,1,NULL,Field Harvest,No comments
13943,44696,24,1,NULL,Field Harvest,No comments
13944,44697,3,1,NULL,Field Harvest,No comments
13945,44698,24,1,NULL,Field Harvest,No comments
13946,44699,3,1,NULL,Field Harvest,No comments
13947,44700,24,1,NULL,Field Harvest,No comments
13948,44701,24,1,NULL,Field Harvest,No comments
13949,44702,3,1,NULL,Field Harvest,No comments
13950,44703,3,1,NULL,Field Harvest,No comments
13951,44704,24,1,NULL,Field Harvest,No comments
13952,44705,24,1,NULL,Field Harvest,No comments
13953,44706,24,1,NULL,Field Harvest,No comments
13954,44707,24,1,NULL,Field Harvest,No comments
13955,44708,24,1,NULL,Field Harvest,No comments
13956,44709,3,1,NULL,Field Harvest,No comments
13957,44710,24,1,NULL,Field Harvest,No comments
13958,44711,24,1,NULL,Field Harvest,No comments
13959,44712,24,1,NULL,Field Harvest,No comments
13960,44713,24,1,NULL,Field Harvest,No comments
13961,44714,24,1,NULL,Field Harvest,No comments
13962,44716,3,1,NULL,Field Harvest,No comments
13963,44717,24,1,NULL,Field Harvest,No comments
13964,44718,24,1,NULL,Field Harvest,No comments
13965,44719,24,1,NULL,Field Harvest,No comments
13966,44720,24,1,NULL,Field Harvest,No comments
13967,44721,24,1,NULL,Field Harvest,No comments
13968,44722,24,1,NULL,Field Harvest,No comments
13969,44723,24,1,NULL,Field Harvest,No comments
13970,44725,24,1,NULL,Field Harvest,No comments
13971,44726,24,1,NULL,Field Harvest,No comments
13972,44727,24,1,NULL,Field Harvest,No comments
13973,44728,24,1,NULL,Field Harvest,No comments
13974,44729,24,1,NULL,Field Harvest,No comments
13975,44730,24,1,NULL,Field Harvest,No comments
13976,44731,3,1,NULL,Field Harvest,No comments
13977,44732,24,1,NULL,Field Harvest,No comments
13978,44733,3,1,NULL,Field Harvest,No comments
13979,44734,24,1,NULL,Field Harvest,No comments
13980,44735,24,1,NULL,Field Harvest,No comments
13981,44736,24,1,NULL,Field Harvest,No comments
13982,44738,3,1,NULL,Field Harvest,No comments
13983,44739,24,1,NULL,Field Harvest,No comments
13984,44740,24,1,NULL,Field Harvest,No comments
13985,44741,24,1,NULL,Field Harvest,No comments
13986,44742,24,1,NULL,Field Harvest,No comments
13987,44743,3,1,NULL,Field Harvest,No comments
13988,44744,24,1,NULL,Field Harvest,No comments
13989,44745,24,1,NULL,Field Harvest,No comments
13990,44746,3,1,NULL,Field Harvest,No comments
13991,44747,24,1,NULL,Field Harvest,No comments
13992,44748,3,1,NULL,Field Harvest,No comments
13993,44749,3,1,NULL,Field Harvest,No comments
13994,44750,24,1,NULL,Field Harvest,No comments
13995,44751,24,1,NULL,Field Harvest,No comments
13996,44752,3,1,NULL,Field Harvest,No comments
13997,44753,24,1,NULL,Field Harvest,No comments
13998,44755,3,1,NULL,Field Harvest,No comments
13999,44756,24,1,NULL,Field Harvest,No comments
14000,44757,24,1,NULL,Field Harvest,No comments
14001,44758,24,1,NULL,Field Harvest,No comments
14002,44759,3,1,NULL,Field Harvest,No comments
14003,44760,24,1,NULL,Field Harvest,No comments
14004,44761,24,1,NULL,Field Harvest,No comments
14005,44762,24,1,NULL,Field Harvest,No comments
14006,44763,3,1,NULL,Field Harvest,No comments
14007,44764,3,1,NULL,Field Harvest,No comments
14008,44765,24,1,NULL,Field Harvest,No comments
14009,44766,24,1,NULL,Field Harvest,No comments
14010,44767,3,1,NULL,Field Harvest,No comments
14011,44768,24,1,NULL,Field Harvest,No comments
14012,44769,24,1,NULL,Field Harvest,No comments
14013,44770,3,1,NULL,Field Harvest,No comments
14014,44772,24,1,NULL,Field Harvest,No comments
14015,44773,24,1,NULL,Field Harvest,No comments
14016,44774,24,1,NULL,Field Harvest,No comments
14017,44775,24,1,NULL,Field Harvest,No comments
14018,44776,24,1,NULL,Field Harvest,No comments
14019,44777,24,1,NULL,Field Harvest,No comments
14020,44778,3,1,NULL,Field Harvest,No comments
14021,44779,24,1,NULL,Field Harvest,No comments
14022,44780,24,1,NULL,Field Harvest,No comments
14023,44781,24,1,NULL,Field Harvest,No comments
14024,44782,3,1,NULL,Field Harvest,No comments
14025,44784,24,1,NULL,Field Harvest,No comments
14026,44785,24,1,NULL,Field Harvest,No comments
14027,44786,3,1,NULL,Field Harvest,No comments
14028,44787,3,1,NULL,Field Harvest,No comments
14029,44788,24,1,NULL,Field Harvest,No comments
14030,44789,3,1,NULL,Field Harvest,No comments
14031,44790,3,1,NULL,Field Harvest,No comments
14032,44791,24,1,NULL,Field Harvest,No comments
14033,44792,3,1,NULL,Field Harvest,No comments
14034,44793,24,1,NULL,Field Harvest,No comments
14035,44794,24,1,NULL,Field Harvest,No comments
14036,44795,3,1,NULL,Field Harvest,No comments
14037,44796,24,1,NULL,Field Harvest,No comments
14038,44797,24,1,NULL,Field Harvest,No comments
14039,44799,24,1,NULL,Field Harvest,No comments
14040,44800,3,1,NULL,Field Harvest,No comments
14041,44801,24,1,NULL,Field Harvest,No comments
14042,44802,24,1,NULL,Field Harvest,No comments
14043,44803,24,1,NULL,Field Harvest,No comments
14044,44804,24,1,NULL,Field Harvest,No comments
14045,44805,24,1,NULL,Field Harvest,No comments
14046,44806,24,1,NULL,Field Harvest,No comments
14047,44807,24,1,NULL,Field Harvest,No comments
14048,44808,3,1,NULL,Field Harvest,No comments
14049,44809,3,1,NULL,Field Harvest,No comments
14050,44810,24,1,NULL,Field Harvest,No comments
14051,44812,3,1,NULL,Field Harvest,No comments
14052,44813,3,1,NULL,Field Harvest,No comments
14053,44814,24,1,NULL,Field Harvest,No comments
14054,44815,24,1,NULL,Field Harvest,No comments
14055,44816,24,1,NULL,Field Harvest,No comments
14056,44817,24,1,NULL,Field Harvest,No comments
14057,44818,24,1,NULL,Field Harvest,No comments
14058,44819,24,1,NULL,Field Harvest,No comments
14059,44820,24,1,NULL,Field Harvest,No comments
14060,44821,24,1,NULL,Field Harvest,No comments
14061,44822,24,1,NULL,Field Harvest,No comments
14062,44823,24,1,NULL,Field Harvest,No comments
14063,44824,3,1,NULL,Field Harvest,No comments
14064,44825,24,1,NULL,Field Harvest,No comments
14065,44826,24,1,NULL,Field Harvest,No comments
14066,44827,24,1,NULL,Field Harvest,No comments
14067,44828,24,1,NULL,Field Harvest,No comments
14068,44829,24,1,NULL,Field Harvest,No comments
14069,44830,24,1,NULL,Field Harvest,No comments
14070,44831,3,1,NULL,Field Harvest,No comments
14071,44832,24,1,NULL,Field Harvest,No comments
14072,44833,24,1,NULL,Field Harvest,No comments
14073,44834,24,1,NULL,Field Harvest,No comments
14074,44835,24,1,NULL,Field Harvest,No comments
14075,44836,24,1,NULL,Field Harvest,No comments
14076,44837,3,1,NULL,Field Harvest,No comments
14077,44839,24,1,NULL,Field Harvest,No comments
14078,44841,24,1,NULL,Field Harvest,No comments
14079,44842,3,1,NULL,Field Harvest,No comments
14080,44843,24,1,NULL,Field Harvest,No comments
14081,44844,24,1,NULL,Field Harvest,No comments
14082,44845,3,1,NULL,Field Harvest,No comments
14083,44846,24,1,NULL,Field Harvest,No comments
14084,44847,24,1,NULL,Field Harvest,No comments
14085,44848,24,1,NULL,Field Harvest,No comments
14086,44849,24,1,NULL,Field Harvest,No comments
14087,44850,3,1,NULL,Field Harvest,No comments
14088,44851,24,1,NULL,Field Harvest,No comments
14089,44852,24,1,NULL,Field Harvest,No comments
14090,44853,3,1,NULL,Field Harvest,No comments
14091,44854,3,1,NULL,Field Harvest,No comments
14092,44855,24,1,NULL,Field Harvest,No comments
14093,44856,24,1,NULL,Field Harvest,No comments
14094,44857,3,1,NULL,Field Harvest,No comments
14095,44858,3,1,NULL,Field Harvest,No comments
14096,44859,24,1,NULL,Field Harvest,No comments
