Plot ID,Experiment Name,Source Seed ID,Seed Name,Population,Pedigree,Field Name,Plot Name,Range,Row,Block,Rep,Kernel Num,Planting Date,Harvest Date,Plot Comments,,
16GN0173,16GN,14.1.19716.00778.0000000,,,(NC344 / Oh7B // Oh7B*3)-s1-s1-s1-s1-h0,CFAR600,DRIL_78_122,13,10,15,1,20,5/20/16,,Goss' wilt,,
16GN0172,16GN,14.1.19716.00850.0000000,,,(NC344 / Oh7B // Oh7B*3)-s1-s1-s1-s1-h0,CFAR600,DRIL_78_194,13,11,15,1,20,5/20/16,,Goss' wilt,,
16GN0171,16GN,13.3.33031.00535.000000,,,(NC344 / Oh7B // Oh7B*3)-s1-s1-s1-s1-h0,CFAR600,DRIL_78_197,13,12,15,1,20,5/20/16,,Goss' wilt,,
16GN0170,16GN,021:489(x)-3,,,Oh7B,CFAR600,Oh7B,13,13,15,1,20,5/20/16,,Goss' wilt,,
16GN0169,16GN,14.1.19716.00758.0000000,,,(NC344 / Oh7B // Oh7B*3)-s1-s1-s1-s1-h0,CFAR600,DRIL_78_093,13,14,15,1,20,5/20/16,,Goss' wilt,,
16GN0168,16GN,14.1.19716.00774.0000000,,,(NC344 / Oh7B // Oh7B*3)-s1-s1-s1-s1-h0,CFAR600,DRIL_78_117,13,15,14,1,20,5/20/16,,Goss' wilt,,
16GN0167,16GN,14.1.19716.00840.0000000,,,(NC344 / Oh7B // Oh7B*3)-s1-s1-s1-s1-h0,CFAR600,DRIL_78_182,13,16,14,1,20,5/20/16,,Goss' wilt,,
16GN0166,16GN,14.1.19716.00732.0000000,,,(NC344 / Oh7B // Oh7B*3)-s1-s1-s1-s1-h0,CFAR600,DRIL_78_058,13,17,14,1,20,5/20/16,,Goss' wilt,,
16GN0165,16GN,13.3.33031.00450.000000,,,(NC344 / Oh7B // Oh7B*3)-s1-s1-s1-s1-h0,CFAR600,DRIL_78_132,13,18,14,1,20,5/20/16,,Goss' wilt,,
16GN0164,16GN,13.3.33031.00300.000000,,,(NC344 / Oh7B // Oh7B*3)-s1-s1-s1-s1-h0,CFAR600,DRIL_78_011,13,19,14,1,20,5/20/16,,Goss' wilt,,
16GN0163,16GN,021:489(x)-2,,,Oh7B,CFAR600,Oh7B,13,20,14,1,20,5/20/16,,Goss' wilt,,
16GN0162,16GN,91:296-2,,,NC344,CFAR600,NC344,13,21,14,1,20,5/20/16,,Goss' wilt,,
16GN0161,16GN,13.3.33031.00589.000000,,,(NC344 / Oh7B // Oh7B*3)-s1-s1-s1-s1-h0,CFAR600,DRIL_78_245,13,22,14,1,20,5/20/16,,Goss' wilt,,
16GN0160,16GN,14.1.19716.00736.0000000,,,(NC344 / Oh7B // Oh7B*3)-s1-s1-s1-s1-h0,CFAR600,DRIL_78_063,13,23,14,1,20,5/20/16,,Goss' wilt,,
16GN0159,16GN,13.3.33031.00313.000000,,,(NC344 / Oh7B // Oh7B*3)-s1-s1-s1-s1-h0,CFAR600,DRIL_78_022,13,24,14,1,20,5/20/16,,Goss' wilt,,
16GN0158,16GN,13.3.33031.00551.000000,,,(NC344 / Oh7B // Oh7B*3)-s1-s1-s1-s1-h0,CFAR600,DRIL_78_212,13,25,14,1,20,5/20/16,,Goss' wilt,,
16GN0157,16GN,14.1.19716.00808.0000000,,,(NC344 / Oh7B // Oh7B*3)-s1-s1-s1-s1-h0,CFAR600,DRIL_78_146,13,26,14,1,20,5/20/16,,Goss' wilt,,
16GN0156,16GN,13.3.33031.00419.000000,,,(NC344 / Oh7B // Oh7B*3)-s1-s1-s1-s1-h0,CFAR600,DRIL_78_112,13,27,13,1,20,5/20/16,,Goss' wilt,,
16GN0155,16GN,14.1.19716.00855.0000000,,,(NC344 / Oh7B // Oh7B*3)-s1-s1-s1-s1-h0,CFAR600,DRIL_78_201,13,28,13,1,20,5/20/16,,Goss' wilt,,
16GN0154,16GN,14.1.19716.00751.0000000,,,(NC344 / Oh7B // Oh7B*3)-s1-s1-s1-s1-h0,CFAR600,DRIL_78_083,13,29,13,1,20,5/20/16,,Goss' wilt,,
16GN0153,16GN,021:489(x)-2,,,Oh7B,CFAR600,Oh7B,13,30,13,1,20,5/20/16,,Goss' wilt,,
16GN0152,16GN,14.1.19716.00880.0000000,,,(NC344 / Oh7B // Oh7B*3)-s1-s1-s1-s1-h0,CFAR600,DRIL_78_242,13,31,13,1,20,5/20/16,,Goss' wilt,,
16GN0151,16GN,13.3.33031.00415.000000,,,(NC344 / Oh7B // Oh7B*3)-s1-s1-s1-s1-h0,CFAR600,DRIL_78_108,13,32,13,1,20,5/20/16,,Goss' wilt,,
16GN0150,16GN,14.1.19716.00859.0000000,,,(NC344 / Oh7B // Oh7B*3)-s1-s1-s1-s1-h0,CFAR600,DRIL_78_209,13,33,13,1,20,5/20/16,,Goss' wilt,,
16GN0149,16GN,14.1.19716.00709.0000000,,,(NC344 / Oh7B // Oh7B*3)-s1-s1-s1-s1-h0,CFAR600,DRIL_78_033,13,34,13,1,20,5/20/16,,Goss' wilt,,
16GN0148,16GN,14.1.19716.00769.0000000,,,(NC344 / Oh7B // Oh7B*3)-s1-s1-s1-s1-h0,CFAR600,DRIL_78_114,13,35,13,1,20,5/20/16,,Goss' wilt,,
16GN0147,16GN,14.1.19716.00883.0000000,,,(NC344 / Oh7B // Oh7B*3)-s1-s1-s1-s1-h0,CFAR600,DRIL_78_256,13,36,13,1,20,5/20/16,,Goss' wilt,,
16GN0146,16GN,13.3.33031.00370.000000,,,(NC344 / Oh7B // Oh7B*3)-s1-s1-s1-s1-h0,CFAR600,DRIL_78_069,13,37,13,1,20,5/20/16,,Goss' wilt,,
16GN0145,16GN,91:296-2,,,NC344,CFAR600,NC344,13,38,13,1,20,5/20/16,,Goss' wilt,,
16GN0144,16GN,13.3.33031.00542.000000,,,(NC344 / Oh7B // Oh7B*3)-s1-s1-s1-s1-h0,CFAR600,DRIL_78_204,13,39,12,1,20,5/20/16,,Goss' wilt,,
16GN0143,16GN,14.1.19716.00819.0000000,,,(NC344 / Oh7B // Oh7B*3)-s1-s1-s1-s1-h0,CFAR600,DRIL_78_157,13,40,12,1,20,5/20/16,,Goss' wilt,,
16GN0142,16GN,021:489(x)-2,,,Oh7B,CFAR600,Oh7B,13,41,12,1,20,5/20/16,,Goss' wilt,,
16GN0141,16GN,91:296-2,,,NC344,CFAR600,NC344,13,42,12,1,20,5/20/16,,Goss' wilt,,
16GN0140,16GN,13.3.33031.00504.000000,,,(NC344 / Oh7B // Oh7B*3)-s1-s1-s1-s1-h0,CFAR600,DRIL_78_172,13,43,12,1,20,5/20/16,,Goss' wilt,,
16GN0139,16GN,14.1.19716.00866.0000000,,,(NC344 / Oh7B // Oh7B*3)-s1-s1-s1-s1-h0,CFAR600,DRIL_78_216,13,44,12,1,20,5/20/16,,Goss' wilt,,
16GN0138,16GN,14.1.19716.00766.0000000,,,(NC344 / Oh7B // Oh7B*3)-s1-s1-s1-s1-h0,CFAR600,DRIL_78_101,13,45,12,1,20,5/20/16,,Goss' wilt,,
16GN0137,16GN,13.3.33031.00583.000000,,,(NC344 / Oh7B // Oh7B*3)-s1-s1-s1-s1-h0,CFAR600,DRIL_78_239,13,46,12,1,20,5/20/16,,Goss' wilt,,
16GN0136,16GN,14.1.19716.00761.0000000,,,(NC344 / Oh7B // Oh7B*3)-s1-s1-s1-s1-h0,CFAR600,DRIL_78_096,13,47,12,1,20,5/20/16,,Goss' wilt,,
16GN0135,16GN,14.1.19716.00842.0000000,,,(NC344 / Oh7B // Oh7B*3)-s1-s1-s1-s1-h0,CFAR600,DRIL_78_185,13,48,12,1,20,5/20/16,,Goss' wilt,,
16GN0134,16GN,14.1.19716.00802.0000000,,,(NC344 / Oh7B // Oh7B*3)-s1-s1-s1-s1-h0,CFAR600,DRIL_78_140,13,49,12,1,20,5/20/16,,Goss' wilt,,
16GN0133,16GN,14.1.19716.00735.0000000,,,(NC344 / Oh7B // Oh7B*3)-s1-s1-s1-s1-h0,CFAR600,DRIL_78_062,13,50,12,1,20,5/20/16,,Goss' wilt,,
16GN0132,16GN,13.3.33031.00578.000000,,,(NC344 / Oh7B // Oh7B*3)-s1-s1-s1-s1-h0,CFAR600,DRIL_78_234,13,51,11,1,20,5/20/16,,Goss' wilt,,
16GN0131,16GN,021:489(x)-2,,,Oh7B,CFAR600,Oh7B,13,52,11,1,20,5/20/16,,Goss' wilt,,
16GN0130,16GN,13.3.33031.00430.000000,,,(NC344 / Oh7B // Oh7B*3)-s1-s1-s1-s1-h0,CFAR600,DRIL_78_119,13,53,11,1,20,5/20/16,,Goss' wilt,,
16GN0129,16GN,13.3.33031.00473.000000,,,(NC344 / Oh7B // Oh7B*3)-s1-s1-s1-s1-h0,CFAR600,DRIL_78_150,13,54,11,1,20,5/20/16,,Goss' wilt,,
16GN0128,16GN,13.3.33031.00515.000000,,,(NC344 / Oh7B // Oh7B*3)-s1-s1-s1-s1-h0,CFAR600,DRIL_78_180,13,55,11,1,20,5/20/16,,Goss' wilt,,
16GN0127,16GN,13.3.33031.00414.000000,,,(NC344 / Oh7B // Oh7B*3)-s1-s1-s1-s1-h0,CFAR600,DRIL_78_107,13,56,11,1,20,5/20/16,,Goss' wilt,,
16GN0126,16GN,13.3.33031.00290.000000,,,(NC344 / Oh7B // Oh7B*3)-s1-s1-s1-s1-h0,CFAR600,DRIL_78_003,13,57,11,1,20,5/20/16,,Goss' wilt,,
16GN0125,16GN,13.3.33031.00319.000000,,,(NC344 / Oh7B // Oh7B*3)-s1-s1-s1-s1-h0,CFAR600,DRIL_78_027,13,58,11,1,20,5/20/16,,Goss' wilt,,
16GN0124,16GN,13.3.33031.00518.000000,,,(NC344 / Oh7B // Oh7B*3)-s1-s1-s1-s1-h0,CFAR600,DRIL_78_183,13,59,11,1,20,5/20/16,,Goss' wilt,,
16GN0123,16GN,13.3.33031.00459.000000,,,(NC344 / Oh7B // Oh7B*3)-s1-s1-s1-s1-h0,CFAR600,DRIL_78_138,13,60,11,1,20,5/20/16,,Goss' wilt,,
16GN0122,16GN,14.1.19716.00728.0000000,,,(NC344 / Oh7B // Oh7B*3)-s1-s1-s1-s1-h0,CFAR600,DRIL_78_054,13,61,11,1,20,5/20/16,,Goss' wilt,,
16GN0121,16GN,91:296-1,,,NC344,CFAR600,NC344,13,62,11,1,20,5/20/16,,Goss' wilt,,
16GN0120,16GN,14.1.19716.00764.0000000,,,(NC344 / Oh7B // Oh7B*3)-s1-s1-s1-s1-h0,CFAR600,DRIL_78_100,13,63,10,1,20,5/20/16,,Goss' wilt,,
16GN0119,16GN,14.1.19716.00799.0000000,,,(NC344 / Oh7B // Oh7B*3)-s1-s1-s1-s1-h0,CFAR600,DRIL_78_137,13,64,10,1,20,5/20/16,,Goss' wilt,,
16GN0118,16GN,91:296-1,,,NC344,CFAR600,NC344,13,65,10,1,20,5/20/16,,Goss' wilt,,
16GN0117,16GN,14.1.19716.00708.0000000,,,(NC344 / Oh7B // Oh7B*3)-s1-s1-s1-s1-h0,CFAR600,DRIL_78_032,13,66,10,1,20,5/20/16,,Goss' wilt,,
16GN0116,16GN,14.1.19716.00806.0000000,,,(NC344 / Oh7B // Oh7B*3)-s1-s1-s1-s1-h0,CFAR600,DRIL_78_144,13,67,10,1,20,5/20/16,,Goss' wilt,,
16GN0115,16GN,14.1.19716.00796.0000000,,,(NC344 / Oh7B // Oh7B*3)-s1-s1-s1-s1-h0,CFAR600,DRIL_78_135,13,68,10,1,20,5/20/16,,Goss' wilt,,
16GN0114,16GN,14.1.19716.00869.0000000,,,(NC344 / Oh7B // Oh7B*3)-s1-s1-s1-s1-h0,CFAR600,DRIL_78_218,13,69,10,1,20,5/20/16,,Goss' wilt,,
16GN0113,16GN,021:489(x)-2,,,Oh7B,CFAR600,Oh7B,13,70,10,1,20,5/20/16,,Goss' wilt,,
16GN0112,16GN,14.1.19716.00826.0000000,,,(NC344 / Oh7B // Oh7B*3)-s1-s1-s1-s1-h0,CFAR600,DRIL_78_163,13,71,10,1,20,5/20/16,,Goss' wilt,,
16GN0111,16GN,13.3.33031.00529.000000,,,(NC344 / Oh7B // Oh7B*3)-s1-s1-s1-s1-h0,CFAR600,DRIL_78_192,13,72,10,1,20,5/20/16,,Goss' wilt,,
16GN0110,16GN,14.1.19716.00733.0000000,,,(NC344 / Oh7B // Oh7B*3)-s1-s1-s1-s1-h0,CFAR600,DRIL_78_059,13,73,10,1,20,5/20/16,,Goss' wilt,,
16GN0109,16GN,13.3.33031.00368.000000,,,(NC344 / Oh7B // Oh7B*3)-s1-s1-s1-s1-h0,CFAR600,DRIL_78_067,13,74,10,1,20,5/20/16,,Goss' wilt,,
16GN0181,16GN,13.3.33031.00497.000000,,,(NC344 / Oh7B // Oh7B*3)-s1-s1-s1-s1-h0,CFAR600,DRIL_78_166,14,3,16,1,20,5/20/16,,Goss' wilt,,
16GN0182,16GN,13.3.33031.00292.000000,,,(NC344 / Oh7B // Oh7B*3)-s1-s1-s1-s1-h0,CFAR600,DRIL_78_005,14,4,16,1,20,5/20/16,,Goss' wilt,,
16GN0183,16GN,13.3.33031.00421.000000,,,(NC344 / Oh7B // Oh7B*3)-s1-s1-s1-s1-h0,CFAR600,DRIL_78_113,14,5,16,1,20,5/20/16,,Goss' wilt,,
16GN0184,16GN,14.1.19716.00726.0000000,,,(NC344 / Oh7B // Oh7B*3)-s1-s1-s1-s1-h0,CFAR600,DRIL_78_053,14,6,16,1,20,5/20/16,,Goss' wilt,,
16GN0185,16GN,14.1.19716.00853.0000000,,,(NC344 / Oh7B // Oh7B*3)-s1-s1-s1-s1-h0,CFAR600,DRIL_78_199,14,7,16,1,20,5/20/16,,Goss' wilt,,
16GN0186,16GN,14.1.19716.00832.0000000,,,(NC344 / Oh7B // Oh7B*3)-s1-s1-s1-s1-h0,CFAR600,DRIL_78_171,14,8,16,1,20,5/20/16,,Goss' wilt,,
16GN0187,16GN,13.3.33031.00495.000000,,,(NC344 / Oh7B // Oh7B*3)-s1-s1-s1-s1-h0,CFAR600,DRIL_78_165,14,9,16,1,20,5/20/16,,Goss' wilt,,
16GN0188,16GN,021:489(x)-3,,,Oh7B,CFAR600,Oh7B,14,10,16,1,20,5/20/16,,Goss' wilt,,
16GN0189,16GN,13.3.33031.00587.000000,,,(NC344 / Oh7B // Oh7B*3)-s1-s1-s1-s1-h0,CFAR600,DRIL_78_243,14,11,16,1,20,5/20/16,,Goss' wilt,,
16GN0190,16GN,14.1.19716.00777.0000000,,,(NC344 / Oh7B // Oh7B*3)-s1-s1-s1-s1-h0,CFAR600,DRIL_78_121,14,12,16,1,20,5/20/16,,Goss' wilt,,
16GN0191,16GN,13.3.33031.00479.000000,,,(NC344 / Oh7B // Oh7B*3)-s1-s1-s1-s1-h0,CFAR600,DRIL_78_153,14,13,16,1,20,5/20/16,,Goss' wilt,,
16GN0192,16GN,91:296-2,,,NC344,CFAR600,NC344,14,14,16,1,20,5/20/16,,Goss' wilt,,
16GN0193,16GN,13.3.33031.00572.000000,,,(NC344 / Oh7B // Oh7B*3)-s1-s1-s1-s1-h0,CFAR600,DRIL_78_228,14,15,17,1,20,5/20/16,,Goss' wilt,,
16GN0194,16GN,13.3.33031.00386.000000,,,(NC344 / Oh7B // Oh7B*3)-s1-s1-s1-s1-h0,CFAR600,DRIL_78_084,14,16,17,1,20,5/20/16,,Goss' wilt,,
16GN0195,16GN,13.3.33031.00470.000000,,,(NC344 / Oh7B // Oh7B*3)-s1-s1-s1-s1-h0,CFAR600,DRIL_78_147,14,17,17,1,20,5/20/16,,Goss' wilt,,
16GN0196,16GN,13.3.33031.00391.000000,,,(NC344 / Oh7B // Oh7B*3)-s1-s1-s1-s1-h0,CFAR600,DRIL_78_088,14,18,17,1,20,5/20/16,,Goss' wilt,,
16GN0197,16GN,13.3.33031.00320.000000,,,(NC344 / Oh7B // Oh7B*3)-s1-s1-s1-s1-h0,CFAR600,DRIL_78_028,14,19,17,1,20,5/20/16,,Goss' wilt,,
16GN0198,16GN,14.1.19716.00725.0000000,,,(NC344 / Oh7B // Oh7B*3)-s1-s1-s1-s1-h0,CFAR600,DRIL_78_051,14,20,17,1,20,5/20/16,,Goss' wilt,,
16GN0199,16GN,13.3.33031.00303.000000,,,(NC344 / Oh7B // Oh7B*3)-s1-s1-s1-s1-h0,CFAR600,DRIL_78_014,14,21,17,1,20,5/20/16,,Goss' wilt,,
16GN0200,16GN,91:296-2,,,NC344,CFAR600,NC344,14,22,17,1,20,5/20/16,,Goss' wilt,,
16GN0201,16GN,14.1.19716.00742.0000000,,,(NC344 / Oh7B // Oh7B*3)-s1-s1-s1-s1-h0,CFAR600,DRIL_78_070,14,23,17,1,20,5/20/16,,Goss' wilt,,
16GN0202,16GN,14.1.19716.00701.0000000,,,(NC344 / Oh7B // Oh7B*3)-s1-s1-s1-s1-h0,CFAR600,DRIL_78_015,14,24,17,1,20,5/20/16,,Goss' wilt,,
16GN0203,16GN,14.1.19716.00792.0000000,,,(NC344 / Oh7B // Oh7B*3)-s1-s1-s1-s1-h0,CFAR600,DRIL_78_133,14,25,17,1,20,5/20/16,,Goss' wilt,,
16GN0204,16GN,021:489(x)-3,,,Oh7B,CFAR600,Oh7B,14,26,17,1,20,5/20/16,,Goss' wilt,,
16GN0205,16GN,13.3.33031.00597.000000,,,(NC344 / Oh7B // Oh7B*3)-s1-s1-s1-s1-h0,CFAR600,DRIL_78_253,14,27,18,1,20,5/20/16,,Goss' wilt,,
16GN0206,16GN,14.1.19716.00838.0000000,,,(NC344 / Oh7B // Oh7B*3)-s1-s1-s1-s1-h0,CFAR600,DRIL_78_176,14,28,18,1,20,5/20/16,,Goss' wilt,,
16GN0207,16GN,91:296-2,,,NC344,CFAR600,NC344,14,29,18,1,20,5/20/16,,Goss' wilt,,
16GN0208,16GN,13.3.33031.00372.000000,,,(NC344 / Oh7B // Oh7B*3)-s1-s1-s1-s1-h0,CFAR600,DRIL_78_071,14,30,18,1,20,5/20/16,,Goss' wilt,,
16GN0209,16GN,14.1.19716.00716.0000000,,,(NC344 / Oh7B // Oh7B*3)-s1-s1-s1-s1-h0,CFAR600,DRIL_78_043,14,31,18,1,20,5/20/16,,Goss' wilt,,
16GN0210,16GN,13.3.33031.00579.000000,,,(NC344 / Oh7B // Oh7B*3)-s1-s1-s1-s1-h0,CFAR600,DRIL_78_235,14,32,18,1,20,5/20/16,,Goss' wilt,,
16GN0211,16GN,13.3.33031.00413.000000,,,(NC344 / Oh7B // Oh7B*3)-s1-s1-s1-s1-h0,CFAR600,DRIL_78_106,14,33,18,1,20,5/20/16,,Goss' wilt,,
16GN0212,16GN,14.1.19716.00757.0000000,,,(NC344 / Oh7B // Oh7B*3)-s1-s1-s1-s1-h0,CFAR600,DRIL_78_092,14,34,18,1,20,5/20/16,,Goss' wilt,,
16GN0213,16GN,13.3.33031.00567.000000,,,(NC344 / Oh7B // Oh7B*3)-s1-s1-s1-s1-h0,CFAR600,DRIL_78_224,14,35,18,1,20,5/20/16,,Goss' wilt,,
16GN0214,16GN,14.1.19716.00738.0000000,,,(NC344 / Oh7B // Oh7B*3)-s1-s1-s1-s1-h0,CFAR600,DRIL_78_064,14,36,18,1,20,5/20/16,,Goss' wilt,,
16GN0215,16GN,021:489(x)-2,,,Oh7B,CFAR600,Oh7B,14,37,18,1,20,5/20/16,,Goss' wilt,,
16GN0216,16GN,14.1.19716.00713.0000000,,,(NC344 / Oh7B // Oh7B*3)-s1-s1-s1-s1-h0,CFAR600,DRIL_78_040,14,38,18,1,20,5/20/16,,Goss' wilt,,
16GN0217,16GN,14.1.19716.00755.0000000,,,(NC344 / Oh7B // Oh7B*3)-s1-s1-s1-s1-h0,CFAR600,DRIL_78_089,14,39,19,1,20,5/20/16,,Goss' wilt,,
16GN0218,16GN,14.1.19716.00862.0000000,,,(NC344 / Oh7B // Oh7B*3)-s1-s1-s1-s1-h0,CFAR600,DRIL_78_213,14,40,19,1,20,5/20/16,,Goss' wilt,,
16GN0219,16GN,021:489(x)-3,,,Oh7B,CFAR600,Oh7B,14,41,19,1,20,5/20/16,,Goss' wilt,,
16GN0220,16GN,13.3.33031.00411.000000,,,(NC344 / Oh7B // Oh7B*3)-s1-s1-s1-s1-h0,CFAR600,DRIL_78_104,14,42,19,1,20,5/20/16,,Goss' wilt,,
16GN0221,16GN,13.3.33031.00596.000000,,,(NC344 / Oh7B // Oh7B*3)-s1-s1-s1-s1-h0,CFAR600,DRIL_78_252,14,43,19,1,20,5/20/16,,Goss' wilt,,
16GN0222,16GN,13.3.33031.00534.000000,,,(NC344 / Oh7B // Oh7B*3)-s1-s1-s1-s1-h0,CFAR600,DRIL_78_196,14,44,19,1,20,5/20/16,,Goss' wilt,,
16GN0223,16GN,14.1.19716.00759.0000000,,,(NC344 / Oh7B // Oh7B*3)-s1-s1-s1-s1-h0,CFAR600,DRIL_78_094,14,45,19,1,20,5/20/16,,Goss' wilt,,
16GN0224,16GN,14.1.19716.00829.0000000,,,(NC344 / Oh7B // Oh7B*3)-s1-s1-s1-s1-h0,CFAR600,DRIL_78_167,14,46,19,1,20,5/20/16,,Goss' wilt,,
16GN0225,16GN,91:296-2,,,NC344,CFAR600,NC344,14,47,19,1,20,5/20/16,,Goss' wilt,,
16GN0226,16GN,13.3.33031.00316.000000,,,(NC344 / Oh7B // Oh7B*3)-s1-s1-s1-s1-h0,CFAR600,DRIL_78_025,14,48,19,1,20,5/20/16,,Goss' wilt,,
16GN0227,16GN,13.3.33031.00403.000000,,,(NC344 / Oh7B // Oh7B*3)-s1-s1-s1-s1-h0,CFAR600,DRIL_78_098,14,49,19,1,20,5/20/16,,Goss' wilt,,
16GN0228,16GN,14.1.19716.00734.0000000,,,(NC344 / Oh7B // Oh7B*3)-s1-s1-s1-s1-h0,CFAR600,DRIL_78_061,14,50,19,1,20,5/20/16,,Goss' wilt,,
16GN0229,16GN,13.3.33031.00312.000000,,,(NC344 / Oh7B // Oh7B*3)-s1-s1-s1-s1-h0,CFAR600,DRIL_78_021,14,51,20,1,20,5/20/16,,Goss' wilt,,
16GN0230,16GN,13.3.33031.00410.000000,,,(NC344 / Oh7B // Oh7B*3)-s1-s1-s1-s1-h0,CFAR600,DRIL_78_103,14,52,20,1,20,5/20/16,,Goss' wilt,,
16GN0231,16GN,021:489(x)-3,,,Oh7B,CFAR600,Oh7B,14,53,20,1,20,5/20/16,,Goss' wilt,,
16GN0232,16GN,14.1.19716.00711.0000000,,,(NC344 / Oh7B // Oh7B*3)-s1-s1-s1-s1-h0,CFAR600,DRIL_78_035,14,54,20,1,20,5/20/16,,Goss' wilt,,
16GN0233,16GN,14.1.19716.00854.0000000,,,(NC344 / Oh7B // Oh7B*3)-s1-s1-s1-s1-h0,CFAR600,DRIL_78_200,14,55,20,1,20,5/20/16,,Goss' wilt,,
16GN0234,16GN,14.1.19716.00805.0000000,,,(NC344 / Oh7B // Oh7B*3)-s1-s1-s1-s1-h0,CFAR600,DRIL_78_143,14,56,20,1,20,5/20/16,,Goss' wilt,,
16GN0235,16GN,13.3.33031.00574.000000,,,(NC344 / Oh7B // Oh7B*3)-s1-s1-s1-s1-h0,CFAR600,DRIL_78_230,14,57,20,1,20,5/20/16,,Goss' wilt,,
16GN0236,16GN,13.3.33031.00462.000000,,,(NC344 / Oh7B // Oh7B*3)-s1-s1-s1-s1-h0,CFAR600,DRIL_78_139,14,58,20,1,20,5/20/16,,Goss' wilt,,
16GN0237,16GN,13.3.33031.00399.000000,,,(NC344 / Oh7B // Oh7B*3)-s1-s1-s1-s1-h0,CFAR600,DRIL_78_095,14,59,20,1,20,5/20/16,,Goss' wilt,,
16GN0238,16GN,91:296-2,,,NC344,CFAR600,NC344,14,60,20,1,20,5/20/16,,Goss' wilt,,
16GN0239,16GN,13.3.33031.00425.000000,,,(NC344 / Oh7B // Oh7B*3)-s1-s1-s1-s1-h0,CFAR600,DRIL_78_115,14,61,20,1,20,5/20/16,,Goss' wilt,,
16GN0240,16GN,14.1.19716.00807.0000000,,,(NC344 / Oh7B // Oh7B*3)-s1-s1-s1-s1-h0,CFAR600,DRIL_78_145,14,62,20,1,20,5/20/16,,Goss' wilt,,
16GN0241,16GN,13.3.33031.00409.000000,,,(NC344 / Oh7B // Oh7B*3)-s1-s1-s1-s1-h0,CFAR600,DRIL_78_102,14,63,21,1,20,5/20/16,,Goss' wilt,,
16GN0242,16GN,13.3.33031.00598.000000,,,(NC344 / Oh7B // Oh7B*3)-s1-s1-s1-s1-h0,CFAR600,DRIL_78_254,14,64,21,1,20,5/20/16,,Goss' wilt,,
16GN0243,16GN,14.1.19716.00753.0000000,,,(NC344 / Oh7B // Oh7B*3)-s1-s1-s1-s1-h0,CFAR600,DRIL_78_087,14,65,21,1,20,5/20/16,,Goss' wilt,,
16GN0244,16GN,021:489(x)-3,,,Oh7B,CFAR600,Oh7B,14,66,21,1,20,5/20/16,,Goss' wilt,,
16GN0245,16GN,13.3.33031.00364.000000,,,(NC344 / Oh7B // Oh7B*3)-s1-s1-s1-s1-h0,CFAR600,DRIL_78_065,14,67,21,1,20,5/20/16,,Goss' wilt,,
16GN0246,16GN,13.3.33031.00299.000000,,,(NC344 / Oh7B // Oh7B*3)-s1-s1-s1-s1-h0,CFAR600,DRIL_78_010,14,68,21,1,20,5/20/16,,Goss' wilt,,
16GN0247,16GN,14.1.19716.00847.0000000,,,(NC344 / Oh7B // Oh7B*3)-s1-s1-s1-s1-h0,CFAR600,DRIL_78_189,14,69,21,1,20,5/20/16,,Goss' wilt,,
16GN0248,16GN,14.1.19716.00714.0000000,,,(NC344 / Oh7B // Oh7B*3)-s1-s1-s1-s1-h0,CFAR600,DRIL_78_041,14,70,21,1,20,5/20/16,,Goss' wilt,,
16GN0249,16GN,14.1.19716.00780.0000000,,,(NC344 / Oh7B // Oh7B*3)-s1-s1-s1-s1-h0,CFAR600,DRIL_78_124,14,71,21,1,20,5/20/16,,Goss' wilt,,
16GN0250,16GN,14.1.19716.00882.0000000,,,(NC344 / Oh7B // Oh7B*3)-s1-s1-s1-s1-h0,CFAR600,DRIL_78_248,14,72,21,1,20,5/20/16,,Goss' wilt,,
16GN0251,16GN,91:296-2,,,NC344,CFAR600,NC344,14,73,21,1,20,5/20/16,,Goss' wilt,,
16GN0252,16GN,14.1.19716.00857.0000000,,,(NC344 / Oh7B // Oh7B*3)-s1-s1-s1-s1-h0,CFAR600,DRIL_78_207,14,74,21,1,20,5/20/16,,Goss' wilt,,
16GN0312,16GN,021:489(x)-3,,,Oh7B,CFAR600,Oh7B,15,15,26,1,20,5/20/16,,Goss' wilt,,
16GN0311,16GN,14.1.19716.00877.0000000,,,(NC344 / Oh7B // Oh7B*3)-s1-s1-s1-s1-h0,CFAR600,DRIL_78_237,15,16,26,1,20,5/20/16,,Goss' wilt,,
16GN0310,16GN,13.3.33031.00491.000000,,,(NC344 / Oh7B // Oh7B*3)-s1-s1-s1-s1-h0,CFAR600,DRIL_78_162,15,17,26,1,20,5/20/16,,Goss' wilt,,
16GN0309,16GN,14.1.19716.00841.0000000,,,(NC344 / Oh7B // Oh7B*3)-s1-s1-s1-s1-h0,CFAR600,DRIL_78_184,15,18,26,1,20,5/20/16,,Goss' wilt,,
16GN0308,16GN,14.1.19716.00783.0000000,,,(NC344 / Oh7B // Oh7B*3)-s1-s1-s1-s1-h0,CFAR600,DRIL_78_128,15,19,26,1,20,5/20/16,,Goss' wilt,,
16GN0307,16GN,13.3.33031.00556.000000,,,(NC344 / Oh7B // Oh7B*3)-s1-s1-s1-s1-h0,CFAR600,DRIL_78_215,15,20,26,1,20,5/20/16,,Goss' wilt,,
16GN0306,16GN,91:296-4,,,NC344,CFAR600,NC344,15,21,26,1,20,5/20/16,,Goss' wilt,,
