1,1,70,1,No Collection,No Collection,No Collection
22316,54515,22,1,NULL,Field Harvest,No comments
22317,54516,22,1,NULL,Field Harvest,No comments
22318,54517,22,1,NULL,Field Harvest,No comments
22319,54518,22,1,NULL,Field Harvest,No comments
22320,54519,22,1,NULL,Field Harvest,No comments
22321,54520,22,1,NULL,Field Harvest,No comments
22322,54521,22,1,NULL,Field Harvest,No comments
22323,54522,22,1,NULL,Field Harvest,No comments
22324,54523,22,1,NULL,Field Harvest,No comments
22325,54524,22,1,NULL,Field Harvest,No comments
22326,54525,22,1,NULL,Field Harvest,No comments
22327,54526,22,1,NULL,Field Harvest,No comments
22328,54527,22,1,NULL,Field Harvest,No comments
22329,54528,22,1,NULL,Field Harvest,No comments
22330,54529,22,1,NULL,Field Harvest,No comments
22331,54530,22,1,NULL,Field Harvest,No comments
22332,54531,22,1,NULL,Field Harvest,No comments
22333,54532,22,1,NULL,Field Harvest,No comments
22334,54533,22,1,NULL,Field Harvest,No comments
22335,54534,22,1,NULL,Field Harvest,No comments
22336,54535,22,1,NULL,Field Harvest,No comments
22337,54536,22,1,NULL,Field Harvest,No comments
22338,54537,22,1,NULL,Field Harvest,No comments
22339,54538,22,1,NULL,Field Harvest,No comments
22340,54539,22,1,NULL,Field Harvest,No comments
22341,54540,22,1,NULL,Field Harvest,No comments
22342,54541,22,1,NULL,Field Harvest,No comments
22343,54542,22,1,NULL,Field Harvest,No comments
22344,54543,22,1,NULL,Field Harvest,No comments
22345,54544,22,1,NULL,Field Harvest,No comments
22346,54545,22,1,NULL,Field Harvest,No comments
22347,54546,22,1,NULL,Field Harvest,No comments
22348,54547,22,1,NULL,Field Harvest,No comments
22349,54548,22,1,NULL,Field Harvest,No comments
22350,54549,22,1,NULL,Field Harvest,No comments
22351,54550,22,1,NULL,Field Harvest,No comments
22352,54551,22,1,NULL,Field Harvest,No comments
22353,54552,22,1,NULL,Field Harvest,No comments
22354,54553,22,1,NULL,Field Harvest,No comments
22355,54554,22,1,NULL,Field Harvest,No comments
22356,54555,22,1,NULL,Field Harvest,No comments
22357,54556,22,1,NULL,Field Harvest,No comments
22358,54557,22,1,NULL,Field Harvest,No comments
22359,54558,22,1,NULL,Field Harvest,No comments
22360,54559,22,1,NULL,Field Harvest,No comments
22361,54560,22,1,NULL,Field Harvest,No comments
22362,54561,22,1,NULL,Field Harvest,No comments
22363,54562,22,1,NULL,Field Harvest,No comments
22364,54563,22,1,NULL,Field Harvest,No comments
22365,54564,22,1,NULL,Field Harvest,No comments
22366,54565,22,1,NULL,Field Harvest,No comments
22367,54566,22,1,NULL,Field Harvest,No comments
22368,54567,22,1,NULL,Field Harvest,No comments
22369,54568,22,1,NULL,Field Harvest,No comments
22370,54569,22,1,NULL,Field Harvest,No comments
22371,54570,22,1,NULL,Field Harvest,No comments
22372,54571,22,1,NULL,Field Harvest,No comments
22373,54572,22,1,NULL,Field Harvest,No comments
22374,54573,22,1,NULL,Field Harvest,No comments
22375,54574,22,1,NULL,Field Harvest,No comments
22376,54575,22,1,NULL,Field Harvest,No comments
22377,54576,22,1,NULL,Field Harvest,No comments
22378,54577,22,1,NULL,Field Harvest,No comments
22379,54578,22,1,NULL,Field Harvest,No comments
22380,54579,22,1,NULL,Field Harvest,No comments
22381,54580,22,1,NULL,Field Harvest,No comments
22382,54581,22,1,NULL,Field Harvest,No comments
22383,54582,22,1,NULL,Field Harvest,No comments
22384,54583,22,1,NULL,Field Harvest,No comments
22385,54584,22,1,NULL,Field Harvest,No comments
22386,54585,22,1,NULL,Field Harvest,No comments
22387,54586,22,1,NULL,Field Harvest,No comments
22388,54587,22,1,NULL,Field Harvest,No comments
22389,54588,22,1,NULL,Field Harvest,No comments
22390,54589,22,1,NULL,Field Harvest,No comments
22391,54590,22,1,NULL,Field Harvest,No comments
22392,54591,22,1,NULL,Field Harvest,No comments
22393,54592,22,1,NULL,Field Harvest,No comments
22394,54593,22,1,NULL,Field Harvest,No comments
22395,54594,22,1,NULL,Field Harvest,No comments
22396,54595,22,1,NULL,Field Harvest,No comments
22397,54596,22,1,NULL,Field Harvest,No comments
22398,54597,22,1,NULL,Field Harvest,No comments
22399,54598,22,1,NULL,Field Harvest,No comments
22400,54599,22,1,NULL,Field Harvest,No comments
22401,54600,22,1,NULL,Field Harvest,No comments
22402,54601,22,1,NULL,Field Harvest,No comments
22403,54602,22,1,NULL,Field Harvest,No comments
22404,54603,22,1,NULL,Field Harvest,No comments
22405,54604,22,1,NULL,Field Harvest,No comments
22406,54605,22,1,NULL,Field Harvest,No comments
22407,54606,22,1,NULL,Field Harvest,No comments
22408,54607,22,1,NULL,Field Harvest,No comments
22409,54608,22,1,NULL,Field Harvest,No comments
22410,54609,22,1,NULL,Field Harvest,No comments
22411,54610,22,1,NULL,Field Harvest,No comments
22412,54611,22,1,NULL,Field Harvest,No comments
22413,54612,22,1,NULL,Field Harvest,No comments
22414,54613,22,1,NULL,Field Harvest,No comments
22415,54614,22,1,NULL,Field Harvest,No comments
22416,54615,22,1,NULL,Field Harvest,No comments
22417,54616,22,1,NULL,Field Harvest,No comments
22418,54617,22,1,NULL,Field Harvest,No comments
22419,54618,22,1,NULL,Field Harvest,No comments
22420,54619,22,1,NULL,Field Harvest,No comments
22421,54620,22,1,NULL,Field Harvest,No comments
22422,54621,22,1,NULL,Field Harvest,No comments
22423,54622,22,1,NULL,Field Harvest,No comments
22424,54623,22,1,NULL,Field Harvest,No comments
22425,54624,22,1,NULL,Field Harvest,No comments
22426,54625,22,1,NULL,Field Harvest,No comments
22427,54626,22,1,NULL,Field Harvest,No comments
22428,54627,22,1,NULL,Field Harvest,No comments
22429,54628,22,1,NULL,Field Harvest,No comments
22430,54629,22,1,NULL,Field Harvest,No comments
22431,54630,22,1,NULL,Field Harvest,No comments
22432,54631,22,1,NULL,Field Harvest,No comments
22433,54632,22,1,NULL,Field Harvest,No comments
22434,54633,22,1,NULL,Field Harvest,No comments
22435,54634,22,1,NULL,Field Harvest,No comments
22436,54635,22,1,NULL,Field Harvest,No comments
22437,54636,22,1,NULL,Field Harvest,No comments
22438,54637,22,1,NULL,Field Harvest,No comments
22439,54638,22,1,NULL,Field Harvest,No comments
22440,54639,22,1,NULL,Field Harvest,No comments
22441,54640,22,1,NULL,Field Harvest,No comments
22442,54641,22,1,NULL,Field Harvest,No comments
22443,54642,22,1,NULL,Field Harvest,No comments
22444,54643,22,1,NULL,Field Harvest,No comments
22445,54644,22,1,NULL,Field Harvest,No comments
22446,54645,22,1,NULL,Field Harvest,No comments
22447,54646,22,1,NULL,Field Harvest,No comments
22448,54647,22,1,NULL,Field Harvest,No comments
22449,54648,22,1,NULL,Field Harvest,No comments
22450,54649,22,1,NULL,Field Harvest,No comments
22451,54650,22,1,NULL,Field Harvest,No comments
22452,54651,22,1,NULL,Field Harvest,No comments
22453,54652,22,1,NULL,Field Harvest,No comments
22454,54653,22,1,NULL,Field Harvest,No comments
22455,54654,22,1,NULL,Field Harvest,No comments
22456,54655,22,1,NULL,Field Harvest,No comments
22457,54656,22,1,NULL,Field Harvest,No comments
22458,54657,22,1,NULL,Field Harvest,No comments
22459,54658,22,1,NULL,Field Harvest,No comments
22460,54659,22,1,NULL,Field Harvest,No comments
22461,54660,22,1,NULL,Field Harvest,No comments
22462,54661,22,1,NULL,Field Harvest,No comments
22463,54662,22,1,NULL,Field Harvest,No comments
22464,54663,22,1,NULL,Field Harvest,No comments
22465,54664,22,1,NULL,Field Harvest,No comments
22466,54665,22,1,NULL,Field Harvest,No comments
22467,54666,22,1,NULL,Field Harvest,No comments
22468,54667,22,1,NULL,Field Harvest,No comments
22469,54668,22,1,NULL,Field Harvest,No comments
22470,54669,22,1,NULL,Field Harvest,No comments
22471,54670,22,1,NULL,Field Harvest,No comments
22472,54671,22,1,NULL,Field Harvest,No comments
22473,54672,22,1,NULL,Field Harvest,No comments
22474,54673,22,1,NULL,Field Harvest,No comments
22475,54674,22,1,NULL,Field Harvest,No comments
22476,54675,22,1,NULL,Field Harvest,No comments
22477,54676,22,1,NULL,Field Harvest,No comments
22478,54677,22,1,NULL,Field Harvest,No comments
22479,54678,22,1,NULL,Field Harvest,No comments
22480,54679,22,1,NULL,Field Harvest,No comments
22481,54680,22,1,NULL,Field Harvest,No comments
22482,54681,22,1,NULL,Field Harvest,No comments
22483,54682,22,1,NULL,Field Harvest,No comments
22484,54683,22,1,NULL,Field Harvest,No comments
22485,54684,22,1,NULL,Field Harvest,No comments
22486,54685,22,1,NULL,Field Harvest,No comments
22487,54686,22,1,NULL,Field Harvest,No comments
22488,54687,22,1,NULL,Field Harvest,No comments
22489,54688,22,1,NULL,Field Harvest,No comments
22490,54689,22,1,NULL,Field Harvest,No comments
22491,54690,22,1,NULL,Field Harvest,No comments
22492,54691,22,1,NULL,Field Harvest,No comments
22493,54692,22,1,NULL,Field Harvest,No comments
22494,54693,22,1,NULL,Field Harvest,No comments
22495,54694,22,1,NULL,Field Harvest,No comments
22496,54695,22,1,NULL,Field Harvest,No comments
22497,54696,22,1,NULL,Field Harvest,No comments
22498,54697,22,1,NULL,Field Harvest,No comments
22499,54698,22,1,NULL,Field Harvest,No comments
22500,54699,22,1,NULL,Field Harvest,No comments
22501,54700,22,1,NULL,Field Harvest,No comments
22502,54701,22,1,NULL,Field Harvest,No comments
22503,54702,22,1,NULL,Field Harvest,No comments
22504,54703,22,1,NULL,Field Harvest,No comments
22505,54704,22,1,NULL,Field Harvest,No comments
22506,54705,22,1,NULL,Field Harvest,No comments
22507,54706,22,1,NULL,Field Harvest,No comments
22508,54707,22,1,NULL,Field Harvest,No comments
22509,54708,22,1,NULL,Field Harvest,No comments
22510,54709,22,1,NULL,Field Harvest,No comments
22511,54710,22,1,NULL,Field Harvest,No comments
22512,54711,22,1,NULL,Field Harvest,No comments
22513,54712,22,1,NULL,Field Harvest,No comments
22514,54713,22,1,NULL,Field Harvest,No comments
22515,54714,22,1,NULL,Field Harvest,No comments
22516,54715,22,1,NULL,Field Harvest,No comments
22517,54716,22,1,NULL,Field Harvest,No comments
22518,54717,22,1,NULL,Field Harvest,No comments
22519,54718,22,1,NULL,Field Harvest,No comments
22520,54719,22,1,NULL,Field Harvest,No comments
22521,54720,22,1,NULL,Field Harvest,No comments
22522,54721,22,1,NULL,Field Harvest,No comments
22523,54722,22,1,NULL,Field Harvest,No comments
22524,54723,22,1,NULL,Field Harvest,No comments
22525,54724,22,1,NULL,Field Harvest,No comments
22526,54725,22,1,NULL,Field Harvest,No comments
22527,54726,22,1,NULL,Field Harvest,No comments
22528,54727,22,1,NULL,Field Harvest,No comments
22529,54728,22,1,NULL,Field Harvest,No comments
22530,54729,22,1,NULL,Field Harvest,No comments
22531,54730,22,1,NULL,Field Harvest,No comments
22532,54731,22,1,NULL,Field Harvest,No comments
22533,54732,22,1,NULL,Field Harvest,No comments
22534,54733,22,1,NULL,Field Harvest,No comments
22535,54734,22,1,NULL,Field Harvest,No comments
22536,54735,22,1,NULL,Field Harvest,No comments
22537,54736,22,1,NULL,Field Harvest,No comments
22538,54737,22,1,NULL,Field Harvest,No comments
22539,54738,22,1,NULL,Field Harvest,No comments
22540,54739,22,1,NULL,Field Harvest,No comments
22541,54740,22,1,NULL,Field Harvest,No comments
22542,54741,22,1,NULL,Field Harvest,No comments
22543,54742,22,1,NULL,Field Harvest,No comments
22544,54743,22,1,NULL,Field Harvest,No comments
22545,54744,22,1,NULL,Field Harvest,No comments
22546,54745,22,1,NULL,Field Harvest,No comments
22547,54746,22,1,NULL,Field Harvest,No comments
22548,54747,22,1,NULL,Field Harvest,No comments
22549,54748,22,1,NULL,Field Harvest,No comments
22550,54749,22,1,NULL,Field Harvest,No comments
22551,54750,22,1,NULL,Field Harvest,No comments
22552,54751,22,1,NULL,Field Harvest,No comments
22553,54752,22,1,NULL,Field Harvest,No comments
22554,54753,22,1,NULL,Field Harvest,No comments
22555,54754,22,1,NULL,Field Harvest,No comments
22556,54755,22,1,NULL,Field Harvest,No comments
22557,54756,22,1,NULL,Field Harvest,No comments
22558,54757,22,1,NULL,Field Harvest,No comments
22559,54758,22,1,NULL,Field Harvest,No comments
22560,54759,22,1,NULL,Field Harvest,No comments
22561,54760,22,1,NULL,Field Harvest,No comments
22562,54761,22,1,NULL,Field Harvest,No comments
22563,54762,22,1,NULL,Field Harvest,No comments
22564,54763,22,1,NULL,Field Harvest,No comments
22565,54764,22,1,NULL,Field Harvest,No comments
22566,54765,22,1,NULL,Field Harvest,No comments
22567,54766,22,1,NULL,Field Harvest,No comments
22568,54767,22,1,NULL,Field Harvest,No comments
22569,54768,22,1,NULL,Field Harvest,No comments
22570,54769,22,1,NULL,Field Harvest,No comments
22571,54770,22,1,NULL,Field Harvest,No comments
22572,54771,22,1,NULL,Field Harvest,No comments
22573,54772,22,1,NULL,Field Harvest,No comments
22574,54773,22,1,NULL,Field Harvest,No comments
22575,54774,22,1,NULL,Field Harvest,No comments
22576,54775,22,1,NULL,Field Harvest,No comments
22577,54776,22,1,NULL,Field Harvest,No comments
22578,54777,22,1,NULL,Field Harvest,No comments
22579,54778,22,1,NULL,Field Harvest,No comments
22580,54779,22,1,NULL,Field Harvest,No comments
22581,54780,22,1,NULL,Field Harvest,No comments
22582,54781,22,1,NULL,Field Harvest,No comments
22583,54782,22,1,NULL,Field Harvest,No comments
22584,54783,22,1,NULL,Field Harvest,No comments
22585,54784,22,1,NULL,Field Harvest,No comments
22586,54785,22,1,NULL,Field Harvest,No comments
22587,54786,22,1,NULL,Field Harvest,No comments
22588,54787,22,1,NULL,Field Harvest,No comments
22589,54788,22,1,NULL,Field Harvest,No comments
22590,54789,22,1,NULL,Field Harvest,No comments
22591,54790,22,1,NULL,Field Harvest,No comments
22592,54791,22,1,NULL,Field Harvest,No comments
22593,54792,22,1,NULL,Field Harvest,No comments
22594,54793,22,1,NULL,Field Harvest,No comments
22595,54794,22,1,NULL,Field Harvest,No comments
22596,54795,22,1,NULL,Field Harvest,No comments
22597,54796,22,1,NULL,Field Harvest,No comments
22598,54797,22,1,NULL,Field Harvest,No comments
22599,54798,22,1,NULL,Field Harvest,No comments
22600,54799,22,1,NULL,Field Harvest,No comments
22601,54800,22,1,NULL,Field Harvest,No comments
22602,54801,22,1,NULL,Field Harvest,No comments
22603,54802,22,1,NULL,Field Harvest,No comments
22604,54803,22,1,NULL,Field Harvest,No comments
22605,54804,22,1,NULL,Field Harvest,No comments
22606,54805,22,1,NULL,Field Harvest,No comments
22607,54806,22,1,NULL,Field Harvest,No comments
22608,54807,22,1,NULL,Field Harvest,No comments
22609,54808,22,1,NULL,Field Harvest,No comments
22610,54809,22,1,NULL,Field Harvest,No comments
22611,54810,22,1,NULL,Field Harvest,No comments
22612,54811,22,1,NULL,Field Harvest,No comments
22613,54812,22,1,NULL,Field Harvest,No comments
22614,54813,22,1,NULL,Field Harvest,No comments
22615,54814,22,1,NULL,Field Harvest,No comments
22616,54815,22,1,NULL,Field Harvest,No comments
22617,54816,22,1,NULL,Field Harvest,No comments
22618,54817,22,1,NULL,Field Harvest,No comments
22619,54818,22,1,NULL,Field Harvest,No comments
22620,54819,22,1,NULL,Field Harvest,No comments
22621,54820,22,1,NULL,Field Harvest,No comments
22622,54821,22,1,NULL,Field Harvest,No comments
22623,54822,22,1,NULL,Field Harvest,No comments
22624,54823,22,1,NULL,Field Harvest,No comments
22625,54824,22,1,NULL,Field Harvest,No comments
22626,54825,22,1,NULL,Field Harvest,No comments
22627,54826,22,1,NULL,Field Harvest,No comments
22628,54827,22,1,NULL,Field Harvest,No comments
22629,54828,22,1,NULL,Field Harvest,No comments
22630,54829,22,1,NULL,Field Harvest,No comments
22631,54830,22,1,NULL,Field Harvest,No comments
22632,54831,22,1,NULL,Field Harvest,No comments
22633,54832,22,1,NULL,Field Harvest,No comments
22634,54833,22,1,NULL,Field Harvest,No comments
22635,54834,22,1,NULL,Field Harvest,No comments
22636,54835,22,1,NULL,Field Harvest,No comments
22637,54836,22,1,NULL,Field Harvest,No comments
22638,54837,22,1,NULL,Field Harvest,No comments
22639,54838,22,1,NULL,Field Harvest,No comments
22640,54839,22,1,NULL,Field Harvest,No comments
22641,54840,22,1,NULL,Field Harvest,No comments
22642,54841,22,1,NULL,Field Harvest,No comments
22643,54842,22,1,NULL,Field Harvest,No comments
22644,54843,22,1,NULL,Field Harvest,No comments
22645,54844,22,1,NULL,Field Harvest,No comments
22646,54845,22,1,NULL,Field Harvest,No comments
22647,54846,22,1,NULL,Field Harvest,No comments
22648,54847,22,1,NULL,Field Harvest,No comments
22649,54848,22,1,NULL,Field Harvest,No comments
22650,54849,22,1,NULL,Field Harvest,No comments
22651,54850,22,1,NULL,Field Harvest,No comments
22652,54851,22,1,NULL,Field Harvest,No comments
22653,54852,22,1,NULL,Field Harvest,No comments
22654,54853,22,1,NULL,Field Harvest,No comments
22655,54854,22,1,NULL,Field Harvest,No comments
22656,54855,22,1,NULL,Field Harvest,No comments
22657,54856,22,1,NULL,Field Harvest,No comments
22658,54857,22,1,NULL,Field Harvest,No comments
22659,54858,22,1,NULL,Field Harvest,No comments
22660,54859,22,1,NULL,Field Harvest,No comments
22661,54860,22,1,NULL,Field Harvest,No comments
22662,54861,22,1,NULL,Field Harvest,No comments
22663,54862,22,1,NULL,Field Harvest,No comments
22664,54863,22,1,NULL,Field Harvest,No comments
22665,54864,22,1,NULL,Field Harvest,No comments
22666,54865,22,1,NULL,Field Harvest,No comments
22667,54866,22,1,NULL,Field Harvest,No comments
22668,54867,22,1,NULL,Field Harvest,No comments
22669,54868,22,1,NULL,Field Harvest,No comments
22670,54869,22,1,NULL,Field Harvest,No comments
22671,54870,22,1,NULL,Field Harvest,No comments
22672,54871,22,1,NULL,Field Harvest,No comments
22673,54872,22,1,NULL,Field Harvest,No comments
22674,54873,22,1,NULL,Field Harvest,No comments
22675,54874,22,1,NULL,Field Harvest,No comments
22676,54875,22,1,NULL,Field Harvest,No comments
22677,54876,22,1,NULL,Field Harvest,No comments
22678,54877,22,1,NULL,Field Harvest,No comments
22679,54878,22,1,NULL,Field Harvest,No comments
22680,54879,22,1,NULL,Field Harvest,No comments
22681,54880,22,1,NULL,Field Harvest,No comments
22682,54881,22,1,NULL,Field Harvest,No comments
22683,54882,22,1,NULL,Field Harvest,No comments
22684,54883,22,1,NULL,Field Harvest,No comments
22685,54884,22,1,NULL,Field Harvest,No comments
22686,54885,22,1,NULL,Field Harvest,No comments
22687,54886,22,1,NULL,Field Harvest,No comments
22688,54887,22,1,NULL,Field Harvest,No comments
22689,54888,22,1,NULL,Field Harvest,No comments
22690,54889,22,1,NULL,Field Harvest,No comments
22691,54890,22,1,NULL,Field Harvest,No comments
22692,54891,22,1,NULL,Field Harvest,No comments
22693,54892,22,1,NULL,Field Harvest,No comments
22694,54893,22,1,NULL,Field Harvest,No comments
22695,54894,22,1,NULL,Field Harvest,No comments
